-6.04386e-011	-4.46923e-010	-4957.87	-408.854	4957.87	408.854	408.854	-4957.87	-408.854	4957.87	
-6.23715e-011	-4.50946e-010	-4957.46	-410.837	4957.46	410.837	410.837	-4957.46	-410.837	4957.46	
-6.4592e-011	-4.54789e-010	-4957.05	-412.82	4957.05	412.82	412.82	-4957.05	-412.82	4957.05	
-6.69323e-011	-4.58683e-010	-4956.63	-414.803	4956.63	414.803	414.803	-4956.63	-414.803	4956.63	
-6.93992e-011	-4.62737e-010	-4956.21	-416.785	4956.21	416.785	416.785	-4956.21	-416.785	4956.21	
-7.21208e-011	-4.66679e-010	-4955.79	-418.768	4955.79	418.768	418.768	-4955.79	-418.768	4955.79	
-7.49492e-011	-4.7054e-010	-4955.37	-420.75	4955.37	420.75	420.75	-4955.37	-420.75	4955.37	
-7.79071e-011	-4.74456e-010	-4954.94	-422.732	4954.94	422.732	422.732	-4954.94	-422.732	4954.94	
-8.11649e-011	-4.78414e-010	-4954.52	-424.714	4954.52	424.714	424.714	-4954.52	-424.714	4954.52	
-8.44949e-011	-4.82361e-010	-4954.09	-426.696	4954.09	426.696	426.696	-4954.09	-426.696	4954.09	
-8.78208e-011	-4.86127e-010	-4953.66	-428.677	4953.66	428.677	428.677	-4953.66	-428.677	4953.66	
-9.11904e-011	-4.89644e-010	-4953.22	-430.658	4953.22	430.658	430.658	-4953.22	-430.658	4953.22	
-9.44632e-011	-4.9315e-010	-4952.79	-432.64	4952.79	432.64	432.64	-4952.79	-432.64	4952.79	
-9.76262e-011	-4.96848e-010	-4952.35	-434.621	4952.35	434.621	434.621	-4952.35	-434.621	4952.35	
-1.00758e-010	-5.00818e-010	-4951.91	-436.601	4951.91	436.601	436.601	-4951.91	-436.601	4951.91	
-1.04048e-010	-5.04992e-010	-4951.47	-438.582	4951.47	438.582	438.582	-4951.47	-438.582	4951.47	
-1.07557e-010	-5.09154e-010	-4951.03	-440.563	4951.03	440.563	440.563	-4951.03	-440.563	4951.03	
-1.11142e-010	-5.13196e-010	-4950.59	-442.543	4950.59	442.543	442.543	-4950.59	-442.543	4950.59	
-1.14726e-010	-5.17204e-010	-4950.14	-444.523	4950.14	444.523	444.523	-4950.14	-444.523	4950.14	
-1.18247e-010	-5.21341e-010	-4949.69	-446.503	4949.69	446.503	446.503	-4949.69	-446.503	4949.69	
-1.2181e-010	-5.25653e-010	-4949.24	-448.483	4949.24	448.483	448.483	-4949.24	-448.483	4949.24	
-1.25434e-010	-5.29954e-010	-4948.79	-450.462	4948.79	450.462	450.462	-4948.79	-450.462	4948.79	
-1.28956e-010	-5.34251e-010	-4948.33	-452.442	4948.33	452.442	452.442	-4948.33	-452.442	4948.33	
-1.32361e-010	-5.38519e-010	-4947.88	-454.421	4947.88	454.421	454.421	-4947.88	-454.421	4947.88	
-1.35793e-010	-5.42502e-010	-4947.42	-456.4	4947.42	456.4	456.4	-4947.42	-456.4	4947.42	
-1.39198e-010	-5.46482e-010	-4946.96	-458.379	4946.96	458.379	458.379	-4946.96	-458.379	4946.96	
-1.42601e-010	-5.50708e-010	-4946.49	-460.357	4946.49	460.357	460.357	-4946.49	-460.357	4946.49	
-1.46098e-010	-5.54941e-010	-4946.03	-462.336	4946.03	462.336	462.336	-4946.03	-462.336	4946.03	
-1.49665e-010	-5.5917e-010	-4945.56	-464.314	4945.56	464.314	464.314	-4945.56	-464.314	4945.56	
-1.53299e-010	-5.63491e-010	-4945.09	-466.292	4945.09	466.292	466.292	-4945.09	-466.292	4945.09	
-1.57069e-010	-5.67858e-010	-4944.62	-468.27	4944.62	468.27	468.27	-4944.62	-468.27	4944.62	
-1.60881e-010	-5.72195e-010	-4944.15	-470.248	4944.15	470.248	470.248	-4944.15	-470.248	4944.15	
-1.64581e-010	-5.76625e-010	-4943.67	-472.225	4943.67	472.225	472.225	-4943.67	-472.225	4943.67	
